Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/privacy-policy,privacy-policy,sections[4].paragraphs[5],"In no case will FXStreet use the personal data of interested parties for purposes other than those mentioned above, and undertakes to keep due professional secrecy and to establish the necessary technical and organizational measures to safeguard the information provided by its users.","En ningún caso FXStreet utilizará los datos personales de los interesados para finalidades distintas a las mencionadas anteriormente, y se compromete a guardar el debido secreto profesional y a establecer las medidas técnicas y organizativas necesarias para salvaguardar la información proporcionada por sus usuarios.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[4].title,5. LEGAL BASIS FOR DATA PROCESSING,5. BASE LEGAL PARA EL TRATAMIENTO DE DATOS,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[5].paragraphs[0],"In the processing of the personal data of its users, FXStreet will apply the following principles that comply with the requirements of the new European data protection regulation:","En el tratamiento de los datos personales de sus usuarios, FXStreet aplicará los siguientes principios que cumplen con los requisitos del nuevo reglamento europeo de protección de datos:",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[5].paragraphs[1],"<strong>Principle of lawfulness, fairness, and transparency:</strong> Your consent will always be required for the processing of personal data, specifying one or more purposes that will be previously informed with absolute transparency.","<strong>Principio de licitud, lealtad y transparencia:</strong> Siempre se requerirá su consentimiento para el tratamiento de datos personales, especificando uno o más fines que serán informados previamente con absoluta transparencia.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[5].paragraphs[2],"<strong>Principle of data minimization:</strong> Only the strictly necessary data for the purposes required will be requested. Likewise, in the case of optional additional data that may allow for greater personalization of the service, their optional nature will be expressly indicated.","<strong>Principio de minimización de datos:</strong> Solo se solicitarán los datos estrictamente necesarios para los fines requeridos. Asimismo, en el caso de datos adicionales opcionales que puedan permitir una mayor personalización del servicio, se indicará expresamente su carácter opcional.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[5].paragraphs[3],<strong>Principle of limitation of storage period:</strong> Data will be stored for no longer than necessary for the purposes of the processing.,<strong>Principio de limitación del plazo de conservación:</strong> Los datos se almacenarán durante no más tiempo del necesario para los fines del tratamiento.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[5].paragraphs[4],<strong>Principle of integrity and confidentiality:</strong> Your data will be processed in a way that ensures adequate security and guarantees confidentiality.,<strong>Principio de integridad y confidencialidad:</strong> Sus datos serán tratados de manera que se garantice una seguridad adecuada y se garantice la confidencialidad.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[5].title,6. APPLICABLE PRINCIPLES FOR DATA PROCESSING,6. PRINCIPIOS APLICABLES PARA EL TRATAMIENTO DE DATOS,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[6].paragraphs[0],"In general, FXStreet will not communicate this personal data to third parties, except when providing a service requires a contractual relationship with a data processor and it is strictly necessary to manage and maintain the relationship between the user and said company, such as financial entities through which payment management is carried out. This will only be done for the time necessary to enable the execution of the processing contract, and under the same conditions and with the same responsibilities required of the controller.","En general, FXStreet no comunicará estos datos personales a terceros, excepto cuando la prestación de un servicio requiera una relación contractual con un encargado del tratamiento y sea estrictamente necesario para gestionar y mantener la relación entre el usuario y dicha empresa, como entidades financieras a través de las cuales se realiza la gestión de pagos. Esto solo se realizará durante el tiempo necesario para permitir la ejecución del contrato de tratamiento, y bajo las mismas condiciones y con las mismas responsabilidades requeridas del responsable.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[6].paragraphs[1],"On the other hand, third parties who have a legal or contractual obligation with FXStreet to provide access to this personal data will have the right to access it, including, for example, the Ombudsman and Judges and Courts interested in related proceedings with submitted claims, as well as other competent Public Administrations, in cases provided by law and for the purposes defined therein.","Por otro lado, terceros que tengan una obligación legal o contractual con FXStreet para proporcionar acceso a estos datos personales tendrán derecho a acceder a ellos, incluyendo, por ejemplo, el Defensor del Pueblo y Jueces y Tribunales interesados en procedimientos relacionados con reclamaciones presentadas, así como otras Administraciones Públicas competentes, en casos previstos por ley y para los fines definidos en ella.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[6].title,7. DATA COMMUNICATION,7. COMUNICACIÓN DE DATOS,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[0],"The user may exercise at any time, under the terms established by current legislation, the rights to access, rectify or deletion of data, request the restriction of processing of their personal data, object to it, request the portability of their data, as well as revoke the consent given, rights recognized in the aforementioned Regulation (EU). The user may exercise these rights by contacting FXStreet at the address of its registered office indicated above; by sending an email to the following address privacy@fxstreet.com or to the postal address c/Portaferrisa 7 08002 Barcelona, Spain.","El usuario podrá ejercer en cualquier momento, en los términos establecidos por la legislación vigente, los derechos de acceso, rectificación o supresión de datos, solicitar la restricción del tratamiento de sus datos personales, oponerse al mismo, solicitar la portabilidad de sus datos, así como revocar el consentimiento prestado, derechos reconocidos en el mencionado Reglamento (UE). El usuario podrá ejercer estos derechos contactando con FXStreet en la dirección de su domicilio social indicada anteriormente; mediante el envío de un correo electrónico a la siguiente dirección privacy@fxstreet.com o a la dirección postal c/Portaferrisa 7 08002 Barcelona, España.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[10],"Likewise, the user may file a complaint with the Spanish Data Protection Agency (the competent supervisory authority in this matter), especially when they have not obtained satisfaction in the exercise of their rights, by sending a letter to the following address: C/Jorge Juan, nº 6, 28001 - Madrid, or through the website: https://www.agpd.es","Asimismo, el usuario podrá presentar una reclamación ante la Agencia Española de Protección de Datos (la autoridad de control competente en esta materia), especialmente cuando no haya obtenido satisfacción en el ejercicio de sus derechos, mediante el envío de una carta a la siguiente dirección: C/Jorge Juan, nº 6, 28001 - Madrid, o a través del sitio web: https://www.agpd.es",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[1],"Interested parties may access their personal data, obtain confirmation as to whether or not personal data concerning them is being processed, as well as request the rectification of inaccurate data or, where appropriate, request its deletion when, among other reasons, the data is no longer necessary for the purposes for which it was collected. Under certain circumstances, interested parties may request the restriction of the processing of their data, in which case it will only be kept for the exercise or defense of claims that may arise.","Los interesados podrán acceder a sus datos personales, obtener confirmación sobre si se están tratando o no datos personales que les conciernen, así como solicitar la rectificación de datos inexactos o, en su caso, solicitar su supresión cuando, entre otros motivos, los datos ya no sean necesarios para los fines para los que fueron recogidos. En determinadas circunstancias, los interesados podrán solicitar la restricción del tratamiento de sus datos, en cuyo caso solo se conservarán para el ejercicio o la defensa de reclamaciones que puedan surgir.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[2],"Interested parties may also object to the processing of their data. In this case, FXStreet will stop processing the data, except for compelling legitimate reasons, or the exercise or defense of possible claims.","Los interesados también podrán oponerse al tratamiento de sus datos. En este caso, FXStreet dejará de tratar los datos, salvo por motivos legítimos imperiosos, o el ejercicio o la defensa de posibles reclamaciones.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[3],"As an interested party, you have the right to receive the personal data that concerns you, in a structured, commonly used, and machine-readable format, and to transmit them to another data controller when:","Como interesado, tiene derecho a recibir los datos personales que le conciernen, en un formato estructurado, de uso común y lectura mecánica, y a transmitirlos a otro responsable del tratamiento cuando:",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[4],The processing is based on consent.,El tratamiento esté basado en el consentimiento.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[5],The data has been provided by the interested party.,Los datos hayan sido proporcionados por el interesado.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[6],The processing is carried out by automated means.,El tratamiento se efectúe por medios automatizados.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[7],"When exercising your right to data portability, you will have the right to have personal data transmitted directly from one controller to another, where technically feasible.","Al ejercer su derecho a la portabilidad de datos, tendrá derecho a que los datos personales se transmitan directamente de un responsable a otro, cuando sea técnicamente posible.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[8],"Regarding treatments based on user consent, you can withdraw such consent at any time. However, withdrawing your consent will not affect the lawfulness of the processing carried out under your consent before its withdrawal, and will not affect the lawfulness of the processing we continue to carry out under any other legal basis.","En relación con tratamientos basados en el consentimiento del usuario, puede retirar dicho consentimiento en cualquier momento. Sin embargo, la retirada de su consentimiento no afectará a la licitud del tratamiento efectuado bajo su consentimiento antes de su retirada, y no afectará a la licitud del tratamiento que continuemos realizando bajo cualquier otra base legal.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].paragraphs[9],"For the effective exercise of these rights, the user must prove their identity by providing their name and surname, a photocopy of their ID or equivalent identifying document that proves their identity, a request that specifies the request, an address for notifications, and the date and signature of the requester.","Para el ejercicio efectivo de estos derechos, el usuario deberá acreditar su identidad proporcionando su nombre y apellidos, una fotocopia de su DNI o documento identificativo equivalente que acredite su identidad, una solicitud que especifique la petición, una dirección para notificaciones, y la fecha y firma del solicitante.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[7].title,8. RIGHTS OF THE INTERESTED PARTIES,8. DERECHOS DE LOS INTERESADOS,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[0],"By using this website, you acknowledge and agree that you have the right to request that your personal data be erased or forgotten in accordance with applicable data protection laws. If you wish to exercise this right, please contact us using the contact information provided on our website.","Al usar este sitio web, usted reconoce y acepta que tiene derecho a solicitar que sus datos personales sean borrados u olvidados de acuerdo con las leyes de protección de datos aplicables. Si desea ejercer este derecho, póngase en contacto con nosotros utilizando la información de contacto proporcionada en nuestro sitio web.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[1],"We will consider all requests for erasure or forgotten data in accordance with applicable laws and regulations. In some cases, we may be required to retain certain data for legal or regulatory reasons. If we are unable to comply with your request for erasure or forgotten data, we will inform you of the reasons for our inability to do so.","Consideraremos todas las solicitudes de borrado u olvido de datos de acuerdo con las leyes y regulaciones aplicables. En algunos casos, es posible que estemos obligados a conservar ciertos datos por razones legales o regulatorias. Si no podemos cumplir con su solicitud de borrado u olvido de datos, le informaremos de las razones de nuestra incapacidad para hacerlo.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[2],"Please note that the right to be forgotten is not an absolute right, and may be limited in certain circumstances. For example, we may be required to retain certain data for legal or regulatory reasons, or to exercise or defend legal claims. Additionally, erasure or forgotten data may not be possible if it is necessary for the performance of a contract or service that you have requested.","Tenga en cuenta que el derecho al olvido no es un derecho absoluto y puede estar limitado en ciertas circunstancias. Por ejemplo, es posible que estemos obligados a conservar ciertos datos por razones legales o regulatorias, o para ejercer o defender reclamaciones legales. Además, el borrado u olvido de datos puede no ser posible si es necesario para el cumplimiento de un contrato o servicio que haya solicitado.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[3],We will make reasonable efforts to ensure that any personal data that is retained is accurate and up-to-date. You have the right to request that any inaccurate data be corrected or updated.,Haremos esfuerzos razonables para garantizar que cualquier dato personal que se conserve sea preciso y esté actualizado. Tiene derecho a solicitar que cualquier dato inexacto sea corregido o actualizado.,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[4],"We may update these terms and conditions from time to time. Any changes will be posted on our website, and your continued use of our website will be deemed acceptance of any updated terms and conditions.","Podemos actualizar estos términos y condiciones de vez en cuando. Cualquier cambio se publicará en nuestro sitio web, y su uso continuado de nuestro sitio web se considerará como aceptación de cualquier término y condición actualizado.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].paragraphs[5],"By using our website, you agree to the terms and conditions set out in this section on the right to be forgotten.","Al usar nuestro sitio web, acepta los términos y condiciones establecidos en esta sección sobre el derecho al olvido.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[8].title,9. RIGHT TO BE FORGOTTEN,9. DERECHO AL OLVIDO,,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[0],"We take the security of your personal information very seriously and have implemented measures to protect against unauthorized access, alteration, or disclosure. In the event of a data breach, we will take appropriate steps to notify affected users and authorities as required by law.","Nos tomamos muy en serio la seguridad de su información personal y hemos implementado medidas para proteger contra el acceso, alteración o divulgación no autorizados. En caso de una violación de datos, tomaremos las medidas apropiadas para notificar a los usuarios afectados y a las autoridades según lo requiera la ley.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[1],"If we become aware of a data breach that compromises the security of your personal information, we will take steps to investigate the breach and mitigate any harm. This may include notifying affected users, updating our security measures, and cooperating with law enforcement agencies.","Si nos enteramos de una violación de datos que comprometa la seguridad de su información personal, tomaremos medidas para investigar la violación y mitigar cualquier daño. Esto puede incluir notificar a los usuarios afectados, actualizar nuestras medidas de seguridad y cooperar con las agencias de aplicación de la ley.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[2],"We are not responsible for any harm or damages resulting from a data breach that is beyond our control, including but not limited to attacks by malicious third parties or natural disasters. However, we will take all reasonable measures to prevent and mitigate any potential breaches.","No somos responsables de ningún daño o perjuicio resultante de una violación de datos que esté fuera de nuestro control, incluyendo pero no limitado a ataques de terceros maliciosos o desastres naturales. Sin embargo, tomaremos todas las medidas razonables para prevenir y mitigar cualquier violación potencial.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].paragraphs[3],"By using our services, you acknowledge that no method of transmission over the internet or electronic storage is 100% secure, and you agree to assume any risk associated with the security of your personal information.","Al usar nuestros servicios, reconoce que ningún método de transmisión por Internet o almacenamiento electrónico es 100% seguro, y acepta asumir cualquier riesgo asociado con la seguridad de su información personal.",,Pendiente,
componentes/privacy-policy,privacy-policy,sections[9].title,10. DATA BREACHES,10. VIOLACIONES DE DATOS,,Pendiente,
componentes/privacy-policy,privacy-policy,title,Privacy Policy,Política de Privacidad,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].paragraphs[0],"These terms of use (the ""Terms of Use"") govern the access and use of the websites, hosted under the domain name www.fxstreet.com and www.forex.es (the ""Websites"") and under any of the subdomains or dependent web pages, as well as the contents and services that the owner of the Websites makes available to its users (the ""Users"") and establish together with the Privacy and Cookies Policy, relating to the management of personal data of Users, the terms and conditions governing said Websites (the ""Terms and Conditions"").","Estos términos de uso (los ""Términos de Uso"") rigen el acceso y uso de los sitios web, alojados bajo el nombre de dominio www.fxstreet.com y www.forex.es (los ""Sitios Web"") y bajo cualquiera de los subdominios o páginas web dependientes, así como los contenidos y servicios que el propietario de los Sitios Web pone a disposición de sus usuarios (los ""Usuarios"") y establecen junto con la Política de Privacidad y Cookies, relativa a la gestión de datos personales de los Usuarios, los términos y condiciones que rigen dichos Sitios Web (los ""Términos y Condiciones"").",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].paragraphs[1],"In compliance with article 10 of Law 34/2002, of July 11, involving Information Society Services and Electronic Commerce, the following identification data of the owner of the aforementioned Websites are provided:","En cumplimiento del artículo 10 de la Ley 34/2002, de 11 de julio, de Servicios de la Sociedad de la Información y de Comercio Electrónico, se facilitan los siguientes datos identificativos del propietario de los citados Sitios Web:",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].paragraphs[2],"FOREXSTREET, S.L.U. is a commercial company whose registered office is located in Barcelona, Calle Portaferrissa, number 7, 1º 2ª, provided with CIF B62498233 and registered in the Mercantile Registry of Barcelona, Volume 33351, Folio 135, Page B230633","FOREXSTREET, S.L.U. es una sociedad mercantil cuyo domicilio social se encuentra en Barcelona, Calle Portaferrissa, número 7, 1º 2ª, provista de CIF B62498233 e inscrita en el Registro Mercantil de Barcelona, Tomo 33351, Folio 135, Hoja B230633",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].paragraphs[3],"Access to the Websites or their use by the User necessarily implies, without reservation, knowledge, and acceptance of the Terms and Conditions. Therefore, it is recommended that the User read them carefully each time they wish to access the aforementioned Websites. If the User does not accept the clauses established in these Terms of Use, they must refrain from accessing and/or using the services and/or content made available on the Websites and proceed to leave them.","El acceso a los Sitios Web o su uso por parte del Usuario implica necesariamente, sin reserva alguna, el conocimiento y aceptación de los Términos y Condiciones. Por lo tanto, se recomienda al Usuario que los lea detenidamente cada vez que desee acceder a los citados Sitios Web. Si el Usuario no acepta las cláusulas establecidas en estos Términos de Uso, deberá abstenerse de acceder y/o utilizar los servicios y/o contenidos puestos a disposición en los Sitios Web y proceder a abandonarlos.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].paragraphs[4],"FOREXSTREET, S.L.U. has created the Websites as a way to share the latest news and updates from international experts in the foreign exchange market, including expert commentary, economic calendars, and relevant information related to this market, thus offering its Users up-to-date information on the most representative events related to the foreign exchange market.","FOREXSTREET, S.L.U. ha creado los Sitios Web como una forma de compartir las últimas noticias y actualizaciones de expertos internacionales en el mercado de divisas, incluyendo comentarios de expertos, calendarios económicos e información relevante relacionada con este mercado, ofreciendo así a sus Usuarios información actualizada sobre los eventos más representativos relacionados con el mercado de divisas.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].paragraphs[5],"In order to use the Services offered on the Websites, it is a necessary condition that Users are of legal age. Therefore, by accepting the following Terms and Conditions, the User declares that they are of legal age and have the necessary capacity to contract the Services offered on the Websites.","Para poder utilizar los Servicios ofrecidos en los Sitios Web, es condición necesaria que los Usuarios sean mayores de edad. Por lo tanto, al aceptar los siguientes Términos y Condiciones, el Usuario declara que es mayor de edad y tiene la capacidad necesaria para contratar los Servicios ofrecidos en los Sitios Web.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].paragraphs[6],"In relation to the above, the User will, in any case, be responsible for the accuracy and truthfulness of the data provided to FOREXSTREET, S.L.U. through the registration form.","En relación con lo anterior, el Usuario será, en cualquier caso, responsable de la exactitud y veracidad de los datos proporcionados a FOREXSTREET, S.L.U. a través del formulario de registro.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[0].title,1. GENERAL INFORMATION,1. INFORMACIÓN GENERAL,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[1].paragraphs[0],"The user agrees not to use the Websites for activities contrary to the laws, morality, public order, and, in general, to make use in accordance with the conditions established in these Terms of Use. They also agree not to engage in advertising or commercial exploitation activities by sending messages using a false identity.","El usuario se compromete a no utilizar los Sitios Web para actividades contrarias a las leyes, la moral, el orden público y, en general, a hacer uso de acuerdo con las condiciones establecidas en estos Términos de Uso. También se compromete a no realizar actividades publicitarias o de explotación comercial mediante el envío de mensajes utilizando una identidad falsa.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[1].paragraphs[1],"The Company acts exclusively as the responsible party for the Websites in its capacity as a provider of an information service, not being responsible for the content that, in contravention of these general conditions, users may send or publish, the user being solely responsible for the truthfulness and legality of the same.","La Compañía actúa exclusivamente como responsable de los Sitios Web en su calidad de proveedor de un servicio de información, no siendo responsable del contenido que, en contravención de estas condiciones generales, los usuarios puedan enviar o publicar, siendo el usuario el único responsable de la veracidad y legalidad del mismo.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[1].paragraphs[2],The Company may interrupt the service of the Websites being used by the user and immediately terminate the relationship with the user if it detects a use of the Websites or any of the services offered therein that may be considered contrary to what is expressed in these Terms of Use.,La Compañía podrá interrumpir el servicio de los Sitios Web que esté utilizando el usuario y dar por terminada inmediatamente la relación con el usuario si detecta un uso de los Sitios Web o de cualquiera de los servicios ofrecidos en los mismos que pueda considerarse contrario a lo expresado en estos Términos de Uso.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[1].paragraphs[3],"The Company reserves the right to decide, at any time, on the continuity of the information society services it provides through its Websites.","La Compañía se reserva el derecho de decidir, en cualquier momento, sobre la continuidad de los servicios de la sociedad de la información que presta a través de sus Sitios Web.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[1].paragraphs[4],"Furthermore, the User assumes that the Company, if necessary, may inform administrative or judicial authorities of any facts that may constitute illegal activity, without the need to notify the User beforehand.","Además, el Usuario asume que la Compañía, si es necesario, podrá informar a las autoridades administrativas o judiciales de cualquier hecho que pueda constituir una actividad ilegal, sin necesidad de notificar previamente al Usuario.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[1].title,2. USE OF THE SITE,2. USO DEL SITIO,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].list[0],Use updated versions of browsers.,Utilizar versiones actualizadas de navegadores.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].list[1],"In accessing the restricted access area, verify that access is being made to the correct page and use encryption protocols to ensure the integrity and confidentiality of the provided information.","Al acceder al área de acceso restringido, verificar que se está accediendo a la página correcta y utilizar protocolos de cifrado para garantizar la integridad y confidencialidad de la información proporcionada.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].list[2],Browse well-known websites.,Navegar por sitios web conocidos.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].list[3],"Do not accept the execution of programs whose download occurs automatically, if you do not trust the sources that originate your download.","No aceptar la ejecución de programas cuya descarga se produzca automáticamente, si no confía en las fuentes que originan su descarga.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].list[4],"If using public or shared computers with third parties, confirm that the automatic password reminder option is not activated.","Si utiliza ordenadores públicos o compartidos con terceros, confirme que la opción de recordatorio automático de contraseña no está activada.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].paragraphs[0],"When connecting to the Internet it is convenient that, in addition to taking care of the basic aspects of computer protection, the following precautionary measures are taken into account:","Al conectarse a Internet es conveniente que, además de cuidar los aspectos básicos de protección informática, se tengan en cuenta las siguientes medidas de precaución:",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[0].paragraphs[0],"Passwords provided are strictly confidential, so it is the user's responsibility to make good use of them, observing a duty of diligence in their custody and use. In this regard, passwords should not be written on paper or in computer documents. You can change your password periodically. In this case, it is recommended that the chosen password be difficult to deduce, avoiding, for example, matching your birthday, birth, phone number, etc. For security reasons, access to the Services of the Websites may be blocked if the access key is entered incorrectly a certain number of times.","Las contraseñas proporcionadas son estrictamente confidenciales, por lo que es responsabilidad del usuario hacer un buen uso de ellas, observando un deber de diligencia en su custodia y uso. En este sentido, las contraseñas no deben escribirse en papel ni en documentos informáticos. Puede cambiar su contraseña periódicamente. En este caso, se recomienda que la contraseña elegida sea difícil de deducir, evitando, por ejemplo, que coincida con su cumpleaños, nacimiento, número de teléfono, etc. Por razones de seguridad, el acceso a los Servicios de los Sitios Web puede bloquearse si la clave de acceso se introduce incorrectamente un determinado número de veces.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[0].title,a) Password protection,a) Protección de contraseñas,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].list[0],"Have up-to-date antivirus software, so you should consult the manufacturer's instructions to keep the automatic update active.","Tener un software antivirus actualizado, por lo que debe consultar las instrucciones del fabricante para mantener activa la actualización automática.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].list[1],"Analyze documents received electronically or from external sources, such as portable devices, with antivirus software.","Analizar documentos recibidos electrónicamente o de fuentes externas, como dispositivos portátiles, con software antivirus.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].list[2],Install programs from secure sources that do not infringe intellectual property rights.,Instalar programas de fuentes seguras que no infrinjan los derechos de propiedad intelectual.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].list[3],"It is advisable to install an anti-spyware system to prevent spyware programs, better known by the English term spyware. It is also recommended to set up a spam filter system to limit the sending of unwanted mass emails.","Es aconsejable instalar un sistema anti-spyware para prevenir programas espía, mejor conocidos por el término inglés spyware. También se recomienda configurar un sistema de filtro de spam para limitar el envío de correos electrónicos masivos no deseados.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].list[4],"If you receive unsolicited emails, it is advisable to confirm the sending with the sender or delete the message directly. It should never be opened even if it comes from a known sender.","Si recibe correos electrónicos no solicitados, es aconsejable confirmar el envío con el remitente o eliminar el mensaje directamente. Nunca debe abrirse aunque provenga de un remitente conocido.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].list[5],Do not participate in chain emails or forward emails indiscriminately.,No participar en cadenas de correos electrónicos ni reenviar correos electrónicos indiscriminadamente.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].list[6],Do not run attached files directly; it is much safer to extract them first to a directory on the computer.,No ejecutar archivos adjuntos directamente; es mucho más seguro extraerlos primero a un directorio del ordenador.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].note,"Having antivirus software does not ensure complete protection of the user's equipment, mainly due to two reasons: that the virus is so new that it is detected by the virus library of the program or that there is a ""false positive"", i.e., a program has programming code sequences similar to a virus.","Tener software antivirus no garantiza la protección completa del equipo del usuario, principalmente por dos razones: que el virus sea tan nuevo que sea detectado por la biblioteca de virus del programa o que haya un ""falso positivo"", es decir, un programa tiene secuencias de código de programación similares a un virus.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].paragraphs[0],"Viruses are programs that install on the computer, usually hidden from the owner, with harmful purposes for the user's equipment (for example, destroying files or the disk, spreading to other computers, or causing a malfunction of the computer).","Los virus son programas que se instalan en el ordenador, generalmente ocultos del propietario, con fines perjudiciales para el equipo del usuario (por ejemplo, destruir archivos o el disco, propagarse a otros ordenadores o causar un mal funcionamiento del ordenador).",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].paragraphs[1],"To avoid possible virus infections, it is advisable to:","Para evitar posibles infecciones de virus, es aconsejable:",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].subsections[1].title,b) Protection against viruses,b) Protección contra virus,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[2].title,3. NAVIGATION PROTECTION,3. PROTECCIÓN DE NAVEGACIÓN,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[3].paragraphs[0],"The entirety of the Websites: text, images, trademarks, graphics, logos, buttons, software files, color combinations, as well as the structure, selection, arrangement, and presentation of their contents, are protected by Intellectual and Industrial Property laws and belong to FOREXSTREET, S.L.U. as the author of collective work, with the reproduction, distribution, public communication, and transformation being prohibited, except for personal and private use.","La totalidad de los Sitios Web: textos, imágenes, marcas, gráficos, logotipos, botones, archivos de software, combinaciones de colores, así como la estructura, selección, ordenación y presentación de sus contenidos, están protegidos por las leyes de Propiedad Intelectual e Industrial y pertenecen a FOREXSTREET, S.L.U. como autor de obra colectiva, quedando prohibida la reproducción, distribución, comunicación pública y transformación, salvo para uso personal y privado.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[3].paragraphs[1],The Company does not guarantee that the contents are accurate or error-free or that the user's free use of them will not infringe upon the rights of third parties. The proper or improper use of this page and its contents is the responsibility of the user.,La Compañía no garantiza que los contenidos sean exactos o estén libres de errores o que el uso libre de los mismos por parte del usuario no infrinja los derechos de terceros. El uso adecuado o inadecuado de esta página y sus contenidos es responsabilidad del usuario.,,Pendiente,
componentes/terms-conditions,terms-conditions,sections[3].paragraphs[2],"Likewise, the reproduction, retransmission, copying, transfer, or redistribution, in whole or in part, of the information contained on the Page, regardless of its purpose and the means used for it, is prohibited without prior authorization from the Company.","Asimismo, queda prohibida la reproducción, retransmisión, copia, cesión o redistribución, total o parcial, de la información contenida en la Página, independientemente de su finalidad y de los medios utilizados para ello, sin autorización previa de la Compañía.",,Pendiente,
componentes/terms-conditions,terms-conditions,sections[3].title,4. INTELECTUAL AND INDUSTRIAL PROPERTY,4. PROPIEDAD INTELECTUAL E INDUSTRIAL,,Pendiente,
